comment_num,content,praise_num
0,#台风帕卡# 下午15点，海边就清场了，一种山雨欲来风满楼的即视感。据说深圳五个预警齐发，高温雷电冰雹台风暴雨~下午来海边没玩成，还好上午待了一会，不然这一趟淘子该失望了 |深圳·杨梅... ​,0
3,深圳天气上热搜了，也难怪，这几天真的是瞬息万变，刚送完今天陆续看到了台风，大风，高温，冰雹，雷电五种类别不同颜色的预警，然后现在冰雹和高温预警已经取消。。无所适从深圳人。。。而群里边南山区的小伙伴刚说完暴雨，福田和罗湖抬头发现还是骄阳似火。 ​,10
0,#深圳天气# 深圳天气真的是有毒，台风，冰雹，大风，高温，雷电，还没看过冰雹呢233 ​​​,5
124,龙岗坪地26日下午的冰雹。（感谢网友@乔安娜111111fghjk 分享） ​,344
0,app还是有 bug 选到雷电栏目结果内容是冰雹的@深圳天气 ​,0
0,#台风帕卡##异常天气# 看这预警：高温预警，雷电预警，大风预警，冰雹预警，今天的预警要齐活了！深圳能有冰雹预警，难得！天气变得好异常！ |深圳 ​,0
12,？？？再说一遍深圳要下什么了？！深圳竟然会下冰雹！？ ​,17
0,又来又来！动不动就台风暴雨冰雹，深圳的天太可怕了！感觉像女朋友的脸一样！变得太可快了 ​,0
0,@深圳天气 彦祖 有冰雹？！真假？ ​,0
0,台风大风雷电高温冰雹！5警同时生效，深圳天气要闹哪样网页链接 ​,1
3,【[闪电]2815次闪电携冰雹来袭 深圳史上第2次发冰雹预警】深圳近来的天气实在太任性，烈日到暴雨一秒切换的节奏。深圳气象台昨日13时40分在罗湖发布冰雹预警，这也是深圳气象历史上第二次发布冰雹预警信号。当天下午2时50分左右龙岗和坪山均降下冰雹。此外在预警生效期间，共记录到2815次闪电。 |昨2815次闪...,3
4,听说深圳罗湖下冰雹我不住罗湖而且现在听说惠州一片嘿嘿嘿 ​,1
2,【大夏天的#深圳下冰雹#】@深圳天气 ：惊心动魄的一个小时，罗湖，龙岗等地出现了短时强降雨，雨量分布不均，并伴有短时大风；持续高温天气下，容易触发短时强对流天气，我们也是历史上第二次发布冰雹预警信号；目前已经趋于结束，大家可以放心了。 ​,9
2,#深圳天气# 【深圳市取消冰雹分区预警】强对流云团已减弱或移出，深圳市气象台于2016年07月30日14时25分在罗湖区取消冰雹预警。 【暴雨黄色、大风蓝色分区预警生效中】深圳市气象台于2016年07月30日14时05分在福田区、罗湖区、南山区、盐田区、龙岗区、龙华新区、坪山新区发布暴雨黄色预警，预计1小时内有30毫米的降雨，全市进入暴雨戒备状态，关注雨情动态，做好旧村老屋、低洼地带、危险边坡的检查及安全防范措施。在福田区、罗湖区、南山区、盐田区、龙岗区、龙华新区、坪山新区发布大风蓝色预警，预计阵风8级以上，信号可能持续2个小时，做好防风准备，落实各项防风措施。,1
0,深圳将现冰雹！气象台在罗湖区发布冰雹预警|网页链接 ​,0
0,@深圳天气 君发布了深圳市雷电预警和深圳市冰雹分区预警（你没看错，是冰！雹！预警~），预计2小时内全市会受到雷电影响以及罗湖区将出现冰雹。小伙伴们在外注意安全，迅速到最近的室内场所暂避！ ​,0
0,"深圳下冰雹了！我在这里:#广东省,深圳市,罗湖区,沙湾路# 我在:|新平大道 ​",0
15,今天这个样子不要说下暴雨~下冰雹都只是！[挖鼻屎][挖鼻屎]我在这里：#深圳市-罗湖区# 网页链接 ​,0
17,广东出差两周先后发生了：深圳大停电、罗湖口岸着火、韶关大冰雹、广州白昼如夜。 ​,0
0,经过24小时西雅图的四季气候，太阳、冰雹、落雪之后，遇到一样系深圳罗湖小学学期班、翠园中学毕业的小师弟---松酱！@松弛东 @echo酱有二次元的触角 ​,0
2,#冰雹~顺德#快来深圳，把火力集中在罗湖区爱国路明珠学校教师办公室区域 ​,0
2,又要下冰雹了吗[打哈气] 我在#深圳福田香格里拉大酒店# |深圳·深圳... ​,0
0,"难道下冰雹把水管砸坏了，怎么停水啊啊啊啊我在这里:#广东省,深圳市,福田区,福中三路# 我在:|深南大道 ​",0
0,广州大雨，佛山冰雹，深圳也下雨了，不要阻挡我去佛山啊我在这里:#深圳市-福田区# 网页链接 ​,0
5,我现在终于相信广州下冰雹了，我在这里: #深圳市-福田区#下起了暴雨，能见度五十吧！不知道要到几点才能到广州！，厦门的朋友你们好吗？ 网页链接 ​,0
0,网页链接日深圳福田下起了冰雹？专家认为不奇怪 ​,0
0,我弟突发状况，出现内脏血管爆破，三四点医生出急诊，我说医生你们辛苦了！他们说：下冰雹刮台风我也来！孩子只有21岁无论如何也要尽力救好！心理只有感动！真的幸亏及时！@深圳南山医院 ​,0
0,深圳今天飘雪下冰雹，也融化不了鹏城人民对艺术的追求以及信仰，这次南山区委宣传部（文体局）举办的第一期文学艺术分享会，很荣幸和王博安老师出席嘉宾讲座书法和汉唐舞，为政府做点贡献，跟大家分享心得，为中国汉唐古典舞事业传承民族文化。@大麦舞蹈 #文学艺术# ​,3
5,#租房速报#月租只要950！竟然还是在南山科技园黄金地段赶紧租了吧，不要再告诉其他人了！西安下冰雹也阻挡不了深圳租房的热情~言归正传，这套房子一室一厨一卫，还有一个小小阳台，前租客花了很多心思布置的，可直接与房东签合同，离一号线桃园站很近。先到先得》网页链接 #深圳租房# ​,4
0,我在这里:#深圳市-南山区#这雨下的太牛叉了吧，像冰雹那么大雨滴…… 网页链接 ​,0
6,深圳南山也下冰雹了...特别是深职院...那些树被风吹得东倒西歪的，被冰雹打的、枯枝烂叶满地，我们“美丽”的人工湖成了黄河水 ！！！ ​,0
2,深圳暴雨并下冰雹2011-04-17地址在南山西丽 http://t.cn/hr13Jz ​,0
4,如果我下午四点钟没在娱乐频道那我一定是被大风暴卷走了~震撼啊，就在今天下午深圳南山冰雹加龙卷风，天都黑了~吓死个人~ ​,0
8,深圳南山那边下冰雹??4月哦?? 地球有危险...我要回火星了~ ​,0
2,深圳的盆友 尤其是南山西丽的 不要告诉我你们没有看到冰雹刚刚！！！！ 我手贱去看窗有没关好 结果风大雨大拍开了 关不上 满屋都是水 差点触电 还好眼尖极把排插断电了 .......... ​,0
0,今天深圳，南山，这边下冰雹，大暴雨 ​,0
0,深圳南山下冰雹！~打的好痛！~ ​,0
2,@深圳天气 卧槽好可怕的台风…一周两个…我在光明农场。深圳居然同时挂起高温、台风、大风、雷电和冰雹预警信号…就是宝安区、龙华区、龙岗区都会出现冰雹，大家出门小心。 |深圳·光明... Timson黄健... ​,2
0,华南恶劣天气 瘫陆空 - 东方日报 (分享自 @oncc东方互动)内地南部省市自前晚起持续受强降雨影响，部分地区更出现雷雨、冰雹等恶劣气象，导致多个机场出现大规模航班延误。深圳宝安机场昨日至少八十航班...网页链接 ​,0
0,广汽丰田深圳深业宝安店 【时尚 便捷 车生活】大暴雨冰雹说来就来，车辆买份保险踏实 ​,0
5,我靠！好夸张~竟然下起了冰雹！这杂飞！！！ 我在#深圳宝安机场# 网页链接 ​,0
33,警告：大雨正在逼近深圳，宝安已湿！如图。另外，据闻广州下冰雹了。。。（图via@南都深圳读本） ​,0
12,下午两点二十的深圳宝安，然后二十分钟后的北环大道上遭遇冰雹！全部车都停在路中间不动了，实在看不到路了。冰雹砸在车上咚咚响。。。 ​,0
2,"今天带了相机和三脚架想去踏青,发现情况不妙就半路返回宝安,却在沙河西路遇上了下暴露+下冰雹...塔玛的一张照片也没拍到,深圳居然下冰雹了!!难得想出去拍照却遇上下冰雹的我大家伤不起啊!!!有木有!有木有?!!! ​",0
0,深圳下雨了··· 今天晚上回去我杯具了 窗子都没关 电闪雷鸣的 呜呜呜呜呜呜 听说宝安都下冰雹了 同学窗子都砸破了 ​,0
0,2017年08月31日 17点40分左右，深圳市龙岗区龙岗街区出现冰雹，详细内容请点击 网页链接 ​,0
218,目前龙岗一带的局地强对流很强，微博上也有小伙伴反映出现了冰雹。所以，求图！ ​,101
8,深圳的台风接踵而来，真是招架不住啊～今天听说龙岗都下冰雹了 |深圳 ​,0
0,发表了博文《桑拿天东莞多地突降冰雹专家：偶然但属正常》　　昨日下午东莞凤岗、塘厦、樟木头以及深圳龙岗、坪山等地　　气象专家表示七八月下冰雹算偶然但也正常预示今天七夕有雨　　烈日如火，风云突变，倏尔冰雹http://weibo.com/p/2304181667c8f280102x80v ​,0
0,2016年8月1日（周一）三分钟新闻： 一、国内新闻 1、218名中国维和军人日前在刚果（金）东部的基伍湖畔被授予联合国维护和平荣誉勋章。 2、30日下午2时50分左右在深圳市龙岗和坪山均降下冰雹，...文字版>> 网页链接 （新浪长微博>> 网页链接） ​,0
0,"深圳市龙岗和坪山受对流天气影响，今日下午落冰雹。深圳气象局发出冰雹预警信号，又解释在持续高温下，容易触发短时间强对流天气。 另外，深圳气象局下午亦向全市发出雷电预警，下午 1时半起计的4小时内，全市录得 1,170次雷电。 ​",1
0,深圳强对流天气引发冰雹 四小时引发雷电1170次　　深圳30日14时50分左右在龙岗和坪山均降下冰雹。深圳市气象局解释，持续高温天气容易触发短时强对流天气。气象局于13时20分将雷电预警扩展到全市，据统计，从13时30分到17时30分，全市记录雷电发生次数达1170次。 ​,0
0,#深圳天气#【深圳下午降冰雹，看来憋了太久】今天下午约14:50时，深圳有网友网上晒出冰雹图片，对此，深圳市气象台解释：持续高温天气下，确实容易触发短时强对流天气，我们也是历史上第二次发布冰雹预警信号。据悉，今天下午深圳龙岗和坪山均有降冰雹。 ​,2
0,#江小鱼专场# 广东这两天下雪了，深圳也是下了冰雹，微信朋友圈下的雪更大。 昨日龙岗坂田信义嘉御山的开盘也没有想象中的那么好，有市场经济环境的影响，可能天气寒冷开盘销售火热...|#江小鱼专... ​,0
0,今天深圳最冷天，龙岗还下了冰雹，砸在窗户上乒乒砰砰的响。大老远跑去见儿时小伙伴，冷的直哆嗦。值得安慰的是和小伙伴聊的很愉快，还有熟悉的家乡菜吃#四九冻成狗# ​,0
0,#全国寒潮疯狂来袭#我去，今天深圳龙岗居然下冰雹了 ​,0
0,从来没见过冰雹…居然在深圳见到@晶报 @龙岗发布 ​,0
0,深圳也有冬天，今天温度1-3度，龙岗也下像盐一样的小冰雹了！ ​,0
1,早上10点多就打电话问我地址在哪，然后我跟接线小妹说了，小妹说好，然后就挂了我电话。结果我现在两点多查了一下发现了这个情况。深圳龙岗这边没打雷也没台风冰雹的，连毒辣辣的太阳都没有，你说说这是什么情况，是不是快递大哥哥感冒了@圆通速递 ​,0
5,【雨少也可以很强】#深圳气候评价#8月仅有2场大范围降水，累计雨量159.7mm，偏少54.9%，下旬降水更是仅有2.5mm（气候平均值118.5mm）。然而，这个8月的降水呈现明显的强对流特征，1日龙岗、坪山出现冰雹，市气象台发布了深圳首个冰雹预警信号，4日、20日强降水分别刷新8月上旬、中旬小时雨强记录。 ​,5
0,#TungkwunNews#【高温天气深莞多地突降冰雹中国专家：偶然但属正常】烈日如火风云突变，倏尔冰雹随雨落——如是场景昨日在东莞深圳上演。东莞的凤岗塘厦樟木头等山区镇街以及深圳龙岗坪山在雷雨中遭冰雹袭击，最大的冰雹有龙眼大！中国气象专家表示七八月下冰雹算偶然但也正常。 网页链接 ​,0
0,分享网易新闻:「深圳首发冰雹分区预警 龙岗坪山落下直径1厘米冰雹」 |深圳首发冰... @网易新闻客户端 ​,0
0,深圳首发冰雹分区预警 龙岗坪山落下直径1厘米冰雹_深圳新闻_深圳新闻网 |深圳首发冰... ​,0
0,三伏天里下冰雹！你没看错，昨天下午深圳部分地区确实下了花生米大小的冰雹，不少市民是第一次看到冰雹，叹为奇观，气象部门解释说是因为“天气太热”，而且这也是深圳第一次发布冰雹预警信号。昨日16：30许，龙岗平湖下了冰雹，直径有半厘米。 ​,0
0,据说深圳龙岗昨天下冰雹了，反正我们没有一点感觉，只知道下午的时候下了好大的雨，然后坐在办公室披着一件同事冬天的风衣。。。 |南通道 ​,0
